Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,Blank_prep_no_IS_Pos_0uL,Luca140818_lipid_Pos_co_culture_1,Luca140818_lipid_Pos_co_culture_2,Luca140818_lipid_Pos_co_culture_3,Luca140818_lipid_Pos_co_culture_4,Luca140818_lipid_Pos_co_culture_5,Luca140818_lipid_Pos_hela_1,Luca140818_lipid_Pos_hela_2,Luca140818_lipid_Pos_hela_3,Luca140818_lipid_Pos_hela_4,Luca140818_lipid_Pos_hela_5,Luca140818_lipid_Pos_nih_1,Luca140818_lipid_Pos_nih_2,Luca140818_lipid_Pos_nih_3,Luca140818_lipid_Pos_nih_4,Luca140818_lipid_Pos_nih_5
10519,13.263,636.54926,DG 36:3|DG 18:1_18:2,[M+NH4]+,ion correlated with 13198; similar chromatogram in higher mz_13955,1,True,11.05,636.55621,C39H70O5,DG,BLZVZPYMHLXLHG-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCCCCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,96.2,30.4,82.5,100,18777.2,Luca140818_lipid_Pos_hela_2,636.55261:9140466 637.55596:3890046 638.55932:0,55.05397:28061 55.98586:2403 57.03307:12145 57.06945:13119 67.0537:52106 69.06941:48179 69.53844:2047 71.08471:9298 73.04655:2081 79.05355:18100 81.06898:72243 82.60547:2103 83.08459:42814 85.10054:3273 85.96267:1986 91.05709:16267 93.06892:26355 95.08452:77847 97.06401:4987 97.10017:28375 97.92969:5703 105.06927:2846 107.08479:16370 107.3175:1915 109.10059:34515 111.07943:4180 111.11609:9731 119.08495:8206 121.10088:24554 123.11678:13164 133.10152:3562 135.11652:20713 137.13258:4798 147.1158:3147 149.13213:4960 151.14761:2945 158.76193:1984 163.1467:3006 167.05449:11508 190.96539:2207 227.28511:3315 245.23477:2271 265.25742:3940 337.27185:46944 339.28598:48915 601.50977:2931,164938,8283566,4907676,9892618,10999687,6871516,7359305,9140466,11534568,10476319,14031587,1342120,1117928,1597001,2060696,1542478
10498,13.13,634.53705,DG 36:4|DG 16:0_20:4,[M+NH4]+,similar chromatogram in higher mz_11176,0.938,True,10.68,634.54053,C39H68O5,DG,GYMMHHODMBOFGD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,93.9,95.4,15.6,48.3,100,10485.59,Luca140818_lipid_Pos_nih_4,634.53833:6150724 635.54168:2569754 636.54504:0,50.47342:1983 55.05391:4991 57.03305:4787 57.06945:30398 62.44901:1805 67.05381:16383 69.06886:13269 71.08461:22891 79.05369:11660 81.06905:25054 83.08478:14979 85.10052:12562 91.05313:26285 93.06873:16612 95.08454:34130 97.10028:3569 101.61283:1881 105.06927:18935 107.08479:4830 109.10036:15434 117.06935:10650 119.08491:22658 121.10094:10035 123.11545:2813 129.07013:2525 131.03278:2005 131.08543:11505 131.32779:2433 133.1001:18500 135.1167:4217 143.08415:4447 145.10051:3261 147.07515:2125 147.11575:4535 157.09956:3627 161.13153:3971 162.03751:2069 163.14665:2411 171.11465:9627 175.14677:3544 185.13232:3572 203.1851:12422 269.23132:9597 313.27356:43553 361.27307:2750 524.07062:2280 587.24316:2505,28205,9034405,5862296,8236668,10048559,11400857,4566364,4840288,7368306,6316893,7607137,3533884,6389146,6136972,6150724,4140729
10854,13.81,654.59857,DG 37:1|DG 18:0_19:1,[M+NH4]+,similar chromatogram in higher mz_16645; similar chromatogram in higher mz_18453; similar chromatogram in higher mz_19240; similar chromatogram in higher mz_20891; similar chromatogram in higher mz_19242,0.438,True,13.19,654.60309,C40H76O5,DG,HRNKBAMDYCZFRA-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,16.6,90.6,100,20568.21,Luca140818_lipid_Pos_hela_4,654.59845:2356363 655.6018:0 656.60516:0,55.05392:4890 57.03306:2776 57.06945:21712 67.05372:13953 67.673:14599 69.06898:20694 71.08471:18432 71.69463:2243 73.04596:3972 76.27674:2076 81.06886:21336 83.08463:20164 85.10053:13562 91.05632:21484 93.06889:3461 95.08461:26807 96.97517:2065 97.09984:15117 97.92784:2588 101.64006:2150 107.08481:2066 109.10075:15149 111.11608:3511 120.71381:1999 121.10096:2840 123.11677:4860 135.11673:4347 149.13213:2365 167.05447:14602 217.47401:2344 284.00272:2118 293.45267:2041 297.59393:2249 299.06021:3563 327.28287:3143 339.28558:3918 341.30493:16043 344.97598:2146 353.30356:15893 355.31625:3495 368.26483:2516 545.38898:2225 619.56439:4940 638.85962:13630 654.9035:33648,10563,1243452,961583,1244123,1135706,1916256,1400493,2284174,2992764,2356363,2556747,243038,0,0,0,0
10819,13.618,652.58569,DG 37:2|DG 18:1_19:1,[M+NH4]+,ion correlated with 10818; ion correlated with 10817; similar chromatogram in higher mz_18895,0.312,True,12.78,652.58752,C40H74O5,DG,KIFCHBUQPNLHPD-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCCCCCCCCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.5,14.8,89,100,10504.65,Luca140818_lipid_Pos_hela_4,652.58569:3960562 653.58904:2346567 654.5924:0,55.05392:10418 57.03306:9108 57.06939:22247 67.05368:22162 69.06927:27728 71.08465:15104 73.04589:15128 75.59447:2496 79.05304:4802 81.06893:30115 81.39821:2105 83.08466:28310 85.10053:9233 91.05636:57354 93.06889:11325 95.08457:39810 97.10032:20681 97.92968:6703 107.08481:10269 109.10043:24297 111.11607:2761 121.10096:9811 123.11677:4964 135.11673:12663 149.04233:2584 149.13039:4313 167.05424:20406 168.05432:2065 187.45253:2055 225.05574:10215 228.26759:2965 239.10364:10623 269.65927:2058 272.95706:2256 285.01324:4798 299.0553:2672 300.06351:2181 309.32474:4110 310.31259:39994 327.28287:4508 339.28723:19348 341.29816:3754 351.28488:4757 353.30493:18154 360.02576:2206 361.01923:2471 388.09637:2325 516.17224:2237 617.5506:3614 652.9187:12301,46467,2852648,579609,2170936,2690277,3019846,2296638,3601974,3814128,3960562,5347056,0,0,0,0,0
10771,13.484,650.56696,DG 37:3|DG 18:0_19:3,[M+NH4]+,,0.875,True,12.28,650.57178,C40H72O5,DG,MFKFLXRKDXVPRT-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,87.2,98.8,13,52.5,100,24252.36,Luca140818_lipid_Pos_co_culture_5,650.56696:9248970 651.57031:6068702 652.57367:0,55.05382:17500 57.03304:13307 57.0694:63181 60.04395:2696 67.05369:47699 67.06983:6374 67.07401:26362 69.06947:20099 71.08472:60501 73.04593:14982 79.05368:43115 81.06893:63776 82.06401:4488 83.08442:21330 85.06402:12059 85.10046:40468 88.97126:2153 89.78082:2436 91.05692:60236 93.06879:71162 95.04852:2622 95.08455:83064 97.06396:11333 97.10026:23800 97.92964:5126 100.49218:2322 105.06921:12638 107.08471:43399 109.10059:41738 111.07938:2740 111.11603:10587 112.49306:2310 117.06933:9434 119.08489:14211 120.08842:2189 121.10071:51669 123.11671:11426 129.05341:4006 131.08537:25419 133.10144:10120 135.07944:3473 135.11646:30152 137.13252:3087 145.1002:20007 147.11572:3067 149.09578:8871 149.13033:5233 159.11491:16905 161.13148:4106 167.05469:26010 171.80249:2137 173.13051:11991 177.1626:2176 184.1328:2587 187.14609:2258 189.16333:2762 191.17834:16896 204.17215:2374 209.19423:2061 225.02043:2361 225.05565:12582 239.10255:15829 252.27477:3493 257.23447:15086 262.2587:2731 263.26065:2612 264.27231:61464 275.23993:2962 282.28076:10670 284.29791:9915 285.01312:4924 285.28259:3045 299.06009:4959 327.28882:16561 341.30402:94350 349.26999:9287 359.02335:11321 402.95685:3058 632.62537:3051,0,8896191,4124154,6981940,8957182,9248970,418726,1497455,2469215,1949604,4323316,285516,1052977,242613,413861,483054
11107,13.901,668.61591,DG 38:1|DG 18:0_20:1,[M+NH4]+,ion correlated with 10182; ion correlated with 14759; ion correlated with 11105; adduct linked to 10478_[M+H-H2O]+,0.625,True,13.27,668.61877,C41H78O5,DG,KMWDOOIYMHAOTF-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,15.5,88.6,100,14620.02,Luca140818_lipid_Pos_hela_1,668.61639:8893686 669.61974:4765566 670.6231:0,55.05396:34809 57.03308:18438 57.06948:84650 67.05369:43218 69.06946:66034 71.08472:75046 73.04599:36827 75.02538:2473 79.05371:8459 81.06896:80739 83.08468:80513 85.10052:52209 89.05893:3427 91.05631:142150 93.06889:13801 95.08459:99855 97.10027:62953 97.92049:5673 99.0796:2952 107.08482:10799 109.10069:51408 111.08054:3298 111.11591:23342 111.84628:2315 113.09536:2894 114.0727:4193 121.10095:17815 123.1166:27153 125.09589:2971 125.13174:2651 135.11673:12237 137.13258:9124 149.1304:8233 151.14761:3080 163.1467:2997 167.05421:18455 227.01558:2762 239.10365:3435 267.00348:2897 268.98392:42030 285.0127:55980 285.28275:2719 293.28586:3027 313.27902:3660 326.96298:11595 339.28558:3980 341.30356:102170 344.97528:271806 367.32071:84735 367.99017:4145 369.33304:4042 395.35516:4450 402.96429:33569 418.99548:31842 501.4332:2638 580.88354:15130 598.88757:4928 630.87842:2650 633.57623:16918 636.88831:10163 652.91821:25283 668.95416:120618,10196,8594099,6105482,7606711,7079749,8107703,8893686,11717910,13878486,12830617,13721664,237696,349961,553054,574945,171523
11063,13.733,666.59692,DG 38:2|DG 18:1_20:1,[M+NH4]+,ion correlated with 4423; ion correlated with 9888; ion correlated with 10233; adduct linked to 10450_[M+H-H2O]+,0.875,True,13.01,666.60309,C41H76O5,DG,AKCNIDZVBDSVNW-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCCCCCCCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,99.9,99.6,34.6,88.5,100,237885.7,Luca140818_lipid_Pos_hela_2,666.59698:28594704 667.60033:18366780 668.60369:4943248,53.00211:2605 53.03836:2642 55.05391:72144 57.03304:35701 57.06946:61133 58.22945:2628 62.06739:2253 63.86048:2175 67.05367:87282 69.06938:160694 71.04833:4597 71.08464:40379 73.04596:3722 79.05354:33769 81.06895:147520 83.0846:165244 85.06406:3871 85.10042:28453 91.05654:27268 93.06873:58259 95.04856:2787 95.0845:184967 97.06395:18372 97.10015:115539 99.0796:5828 107.08472:40648 109.10059:93196 111.07942:12433 111.11597:38480 113.09535:5508 121.1008:74109 123.1165:35817 125.09589:5323 125.13173:3465 127.11067:4372 135.11647:60256 137.13258:14709 137.96808:2167 139.11113:5052 149.13176:27311 151.1476:4921 153.12691:4684 163.14668:10978 167.05348:16669 177.16267:3388 196.15308:2112 197.94772:2550 199.46216:2218 205.2:2703 225.05255:2395 227.27209:3950 247.25061:5596 264.27255:2751 265.25739:14864 275.27469:4233 293.28586:15019 300.76483:2904 339.28543:138009 341.30414:4563 342.99106:5164 348.26923:2540 359.02347:3290 365.3064:4030 367.32141:139323 418.99622:4149 439.66293:2454 631.55273:23848 641.9649:2753,0,24989144,17579628,19623250,26915150,22340008,26245936,28594704,36338188,31220914,40517152,617831,290731,1118776,786466,736865
11046,13.65,664.58429,DG 38:3|DG 18:0_20:3,[M+NH4]+,adduct linked to 10723_[M+H]+,0.938,True,12.78,664.58752,C41H74O5,DG,HNIUPWXDMUKNJU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.4,13.8,82.1,100,1321.42,Luca140818_lipid_Pos_nih_3,664.58551:15894087 665.58886:9609917 666.59222:2141176,55.05391:14716 57.03305:13974 57.06947:56681 63.4505:2047 67.05375:51012 69.06895:27090 71.08479:44559 79.05376:29681 81.06906:69124 83.08475:26511 85.10045:29751 91.05271:17205 93.06897:43442 95.04854:3242 95.08455:83302 97.06399:4741 97.10033:21975 97.92966:7303 100.04926:2073 105.06942:16672 107.0848:27363 109.10055:34567 117.06935:4915 119.08492:14880 121.10098:31732 123.11674:10003 131.08543:14414 133.10002:8727 135.11676:16862 145.09885:8881 147.11575:9042 149.13036:3802 159.11542:5151 161.13153:3727 173.13055:8316 175.14677:3588 177.16264:2284 228.41811:5203 271.24976:3453 285.28265:2235 289.25439:9142 291.52621:2451 313.27368:8657 327.07703:25458 328.07651:17660 341.30487:52982 363.28806:28882 383.14023:12766 384.13763:21149 439.19897:16567 440.20724:30142 495.26019:17934 496.26562:30659 552.3288:4667 576.89355:2913 629.54266:3062,9147,73828272,45242360,54857644,74968248,72270768,14812819,18277922,24988404,19966380,26799376,9495055,16328151,15894087,14829255,8379508
11012,13.463,662.56543,DG 38:4|DG 18:1_20:3,[M+NH4]+,adduct linked to 11086_[M+Na]+,0.938,True,11.95,662.57178,C41H72O5,DG,ZXWSLQAQQZOXNU-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCC=CCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,83.3,98.2,14.7,51.2,100,5121.83,Luca140818_lipid_Pos_co_culture_2,662.5658:110139888 663.56915:76916352 664.57251:16473891,50.41496:2492 55.05376:33859 57.03304:12320 57.06937:42380 67.05363:74263 69.06931:69965 71.0846:35596 79.0536:51349 81.06889:94821 81.72447:2088 83.08455:64878 85.06403:12835 85.10034:16519 86.42877:2329 91.05357:38499 93.06876:94315 95.04852:4967 95.08447:102324 97.06397:12991 97.10012:39736 97.41689:2204 99.07956:3597 99.98473:2245 105.06904:28327 107.08477:56213 107.77341:2263 109.10059:40173 111.07938:4444 111.11604:14833 117.06901:15824 119.08454:21052 121.10071:72961 123.11642:16156 125.09452:3148 129.05342:4820 131.08522:31768 133.10097:18746 135.08093:2518 135.11652:53342 137.13252:3606 145.10025:24434 147.11404:6438 149.09579:3778 149.13206:15174 151.11055:2974 151.14755:3081 159.1152:21305 161.1315:5350 163.11105:2716 163.14662:4900 171.11462:4389 173.13268:12629 187.1461:8000 205.19992:11442 227.34679:2241 247.25052:3775 264.93796:2314 265.25729:4555 271.24936:18165 283.15103:2547 289.25433:10882 313.2724:16178 327.08066:2715 339.28555:107873 341.30402:4431 363.28757:9386 389.30292:3388 427.94824:2927,0,177280192,110139888,166124944,194562096,208156000,48065612,67207408,96582760,86826040,110621968,57865784,91470592,120926096,88327816,59732204
10987,13.192,660.55542,DG 38:5|DG 18:1_20:4,[M+NH4]+,adduct linked to 10659_[M+H]+,0.438,True,10.81,660.55621,C41H70O5,DG,CDIDDLXSXXDECX-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCC=CCC=CCC=CCC=CCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,96.1,95.8,9.9,52,100,33468.31,Luca140818_lipid_Pos_co_culture_5,660.55542:36618688 661.55877:21764290 662.56213:5868348,55.01748:3039 55.05388:63707 57.033:40940 57.06942:73467 65.03779:3619 67.05366:147066 69.06935:118309 69.23904:3328 71.04829:4446 71.08461:49944 79.05358:94460 81.06892:179328 83.04802:5315 83.08458:124360 85.06401:13776 85.10043:27560 91.05286:144476 93.06876:125056 95.04851:13176 95.08447:178415 97.06371:27854 97.10016:70122 99.07954:10333 105.06913:113066 107.08469:86440 109.0639:4970 109.10059:86718 111.07944:17289 111.11597:18361 113.09529:4012 115.05315:2779 117.06905:55762 119.08475:121994 121.10075:113540 123.08043:3619 123.11672:23226 125.09583:5550 125.133:3037 128.06204:3242 129.05478:15458 129.06851:35711 131.08522:75007 133.10123:90474 135.07942:9117 135.11649:64742 137.13251:10287 139.11105:3990 143.08374:24923 145.10008:44184 147.11537:34989 149.09576:9885 149.13156:19461 151.14752:4222 153.12683:2936 157.09949:36940 159.11504:24071 161.09462:3264 161.13113:26801 163.11102:3167 163.14661:13093 165.16179:2852 171.11642:46625 173.13245:16469 175.14667:21276 177.16258:9142 185.13193:37271 187.14832:16444 189.16331:19685 191.18074:3946 199.14687:23482 201.16432:13558 203.18483:59460 213.17043:12159 215.19225:3975 225.17737:3235 227.19075:3637 237.08929:4665 243.21814:2848 245.23462:2582 247.25047:5571 259.21167:3671 265.25726:5668 269.23071:34496 287.24023:20595 313.27475:23338 320.83109:2688 339.28531:153376 361.27295:14591 380.83853:2740 387.29242:5617 561.8429:3383,3958,26902476,18533290,28761554,36308792,36618688,13232119,17103800,26438896,20955430,34151592,10295005,6794652,21181116,13891941,4549575
11349,13.84,680.61554,DG 39:2|DG 18:0_21:2,[M+NH4]+,ion correlated with 11348; similar chromatogram in higher mz_14994,0.375,True,13.2,680.61877,C42H78O5,DG,NBQSSNCZUSLNEP-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCC=CCC=CCCCCCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,35.3,86.2,100,25630.19,Luca140818_lipid_Pos_hela_2,680.61682:3392505 681.62017:3251047 682.62353:0,50.73054:2188 55.05386:15314 57.03307:10033 57.06944:28565 59.06918:2244 62.84317:2225 67.05372:25184 69.06944:28551 69.24017:3347 71.08469:25884 76.52189:2222 79.05305:8062 81.06903:47878 83.08474:31268 85.10054:14465 85.85617:1991 89.05894:2359 91.05305:2328 92.79351:2285 93.0689:12781 95.08453:57968 97.06401:2366 97.10021:17876 99.92126:1884 104.08813:1898 105.06927:3451 107.08482:9271 109.10063:26354 111.11609:4528 119.08495:2296 121.10098:11278 123.11678:15443 125.88397:2409 133.10005:3043 135.11525:3040 137.13258:3375 147.1158:2264 149.1304:2887 152.28384:2173 161.13158:2274 203.15768:2104 341.30429:38695 379.31949:28050 413.72595:2546 645.57501:4084,0,1458064,1068586,1452908,1924486,1745794,2194847,3392505,4461390,2809227,4362741,0,0,0,0,0
11325,13.714,678.59857,DG 39:3|DG 18:0_21:3,[M+NH4]+,adduct linked to 11614_[M+CH3OH+H]+; similar chromatogram in higher mz_17815,0.688,True,12.88,678.60309,C42H76O5,DG,JBVFVRZDWUBJSL-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCCCCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.5,20.2,78.1,100,16514.4,Luca140818_lipid_Pos_co_culture_3,678.60205:5428298 679.6054:5504368 680.60876:0,52.31738:1942 53.98289:1964 55.05398:19559 57.03317:17501 57.06952:68850 67.05373:65694 69.06897:40316 71.08476:60524 79.05369:41976 81.06905:97296 83.08478:26083 85.06403:2992 85.10052:40172 86.09584:2952 89.0589:2606 91.053:21101 91.74344:2238 93.06902:59523 95.04852:8395 95.08463:97594 97.06397:2690 97.10043:29672 97.92873:8700 99.07956:3715 100.31271:2247 105.06905:21121 107.08483:39275 109.06392:4406 109.10068:54513 111.11604:8468 117.06934:9035 119.0849:11797 121.10098:44533 123.11542:16037 125.13168:2814 130.1086:2679 131.08536:21868 133.09999:11880 135.1169:24931 137.13252:4310 138.12804:4955 139.13132:3274 145.09885:18036 147.11574:10064 149.13206:9573 159.1154:12720 161.1315:2837 163.14662:2470 173.13268:9948 175.14674:2438 177.16261:3209 184.07356:12693 184.13281:15059 185.13467:2315 187.14853:3046 191.17825:11488 205.19992:3890 242.29494:3169 267.27258:2788 270.31985:4152 271.32599:2765 285.25977:13640 296.19147:2469 303.26733:15973 337.19028:2341 341.30426:80629 348.82462:2711 377.30344:37991 477.86475:2389 509.40921:2139 631.55511:2527 643.55676:2546,8273,7578507,5413931,5428298,8664124,7190958,4123356,4644364,8385335,6001816,9019850,0,0,271342,655109,407429
11634,13.928,694.63214,DG 40:2|DG 18:0_22:2,[M+NH4]+,ion correlated with 14281,0.875,True,13.31,694.6344,C43H80O5,DG,CPEWURNZWJEDDC-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCC=CCC=CCCCCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.7,22.7,89.7,100,1092.63,Luca140818_lipid_Pos_hela_1,694.63269:5957052 695.63604:2676262 696.6394:0,55.05399:25601 57.03307:13623 57.06947:59801 67.0537:36242 69.06887:54406 69.24072:3661 71.08466:59958 79.05371:14646 81.06896:73148 83.08463:58020 85.06406:2854 85.10046:47471 89.61084:2278 93.0689:15344 93.23434:2014 95.08453:101664 97.1002:49858 99.07961:2333 99.1161:2619 107.08482:12814 109.10067:47660 111.07944:2415 111.11614:18367 113.09537:2171 119.08495:2410 121.10095:21792 121.16421:1981 123.11535:21733 135.11674:11710 137.1326:4148 139.1127:2517 149.1304:4041 155.00798:3122 163.1467:3229 189.16342:2189 191.48462:2296 311.25864:3725 339.28531:19596 341.30444:41289 367.31482:2851 393.33481:24271 395.34836:19077 465.6489:2258 579.53076:17690 659.58441:11765,2728,3633496,2678742,3832440,4844161,3509139,5957052,5971749,7853852,7033264,6862680,139517,427396,129064,125171,198805
11594,13.812,692.61554,DG 40:3|DG 18:1_22:2,[M+NH4]+,,0.875,True,13.02,692.61877,C43H78O5,DG,YYCQDSISASSAEO-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCCCCC=CCC=CCCCCC)CO)CCCCCCCC=CCCCCCCCC,410,True,True,True,,False,False,null,null,100,99.5,21.7,84,100,981.53,Luca140818_lipid_Pos_hela_5,692.61566:4002940 693.61901:0 694.62237:0,55.054:27437 57.03306:11372 57.06944:11559 67.05375:40227 68.41579:2589 69.06895:56392 69.24017:2832 71.04832:2125 71.08469:12046 76.19781:1926 79.0537:9276 81.06908:60869 83.08472:50151 83.42992:2231 85.10053:4433 86.09511:10854 91.05304:3552 93.06903:16282 95.08459:86734 97.064:4776 97.10022:28543 99.04031:2191 104.42842:2110 107.08489:17512 109.10081:38504 111.07941:4126 111.11607:12377 119.08493:3489 121.10085:26027 123.11545:15251 124.99905:4351 133.10004:3396 135.11699:17963 137.13257:3095 147.11578:2706 149.13039:5329 151.1476:2091 161.13155:3343 163.14865:2823 175.1468:2586 184.07352:37560 203.0504:2177 247.2506:2485 264.27353:19726 265.25739:3788 339.28622:39348 365.3064:2733 367.31476:4202 393.33218:25361 477.98383:2455 624.02063:2591 657.58032:2907,3043,6173664,3942512,4675428,6578660,6474222,2624193,3864146,5124577,4557161,4002940,317438,261941,271072,606186,0
11560,13.65,690.59534,DG 40:4|DG 18:0_22:4,[M+NH4]+,ion correlated with 13693; adduct linked to 11232_[M+H]+,0.938,True,13.05,690.60309,C43H76O5,DG,IOAXEIUSQSTPJN-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCCCCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,98.7,99.7,14,81.3,100,3409.33,Luca140818_lipid_Pos_hela_1,690.59741:7672160 691.60076:4563169 692.60412:0,55.05396:21138 57.03294:17680 57.06946:56141 59.07822:2118 67.05367:69841 68.70984:5346 69.06936:36152 71.08463:53921 79.05361:36741 81.06898:79308 83.08466:29471 85.06332:2980 85.1005:30356 91.05283:50810 93.06886:49412 95.04857:5068 95.08446:78916 97.06401:3417 97.10034:19611 99.05435:4265 99.07961:2640 102.31604:2028 105.06937:52348 107.08468:27323 109.10072:35014 111.11609:3424 117.06939:10630 119.08484:35410 121.10102:38972 123.11678:14282 129.06877:10340 131.08527:30354 133.10133:33362 135.11636:22381 137.13258:3311 143.0842:5392 145.09894:20953 147.1158:13969 149.1304:3970 151.14761:2847 157.09961:8296 159.11546:12032 161.13158:8680 163.1467:3405 165.16391:2547 171.11682:11302 173.13275:5309 175.14684:4189 184.07365:8115 185.13237:5321 189.16342:2856 194.90306:2107 201.16173:3627 203.18517:14712 205.20001:3034 215.19237:4319 217.20657:10473 230.9839:2596 231.2205:3221 245.19835:2835 297.25824:11726 315.26892:16858 339.28561:4796 341.30475:48194 389.30243:21818 503.03467:3328 610.2644:2331 655.56964:2730 681.36792:2827,0,13118487,8353440,11204349,16081979,14134064,7672160,9433239,14217933,10111139,17533244,1254456,2177848,2786170,2363181,1441047
11512,13.481,688.58563,DG 40:5|DG 18:0_22:5,[M+NH4]+,adduct linked to 11186_[M+H]+; adduct linked to 11608_[M+Na]+,0.938,True,12.35,688.58752,C43H74O5,DG,JDCKQBKHWBEMSZ-UHFFFAOYSA-N,O=C(OCC(OC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)CO)CCCCCCCCCCCCCCCCC,410,True,True,True,,False,False,null,null,100,99,11.6,77,100,37821.46,Luca140818_lipid_Pos_hela_4,688.58502:21154418 689.58837:13508522 690.59173:2856746,53.03799:4532 55.05399:47190 57.03313:44752 57.06948:132417 65.03831:3051 67.05377:145991 69.0689:68063 69.23852:2734 71.04832:4505 71.08477:126370 73.04594:8931 75.04324:2853 79.05373:99368 81.06904:194377 83.08475:70376 85.06404:5471 85.10054:84583 89.05891:3806 91.05254:108306 93.03482:3588 93.05355:4894 93.06895:136261 95.04855:15445 95.08464:211372 97.06399:9347 97.10031:56833 99.07957:10687 103.07415:2955 105.06926:108116 107.08479:81861 109.06394:4431 109.10068:94476 111.07941:4856 111.11588:19493 113.09533:2594 115.05319:4000 117.06934:84691 119.08499:91127 121.10098:80716 123.11549:35636 125.09587:4102 125.83572:2525 128.06071:4573 129.05344:3463 129.06871:26949 130.07767:2887 131.08534:124466 133.10002:87046 135.11678:46035 137.13255:6022 139.1111:3558 141.0692:5510 143.08391:31747 145.09888:85219 147.11559:48200 149.09583:3916 149.13043:17879 151.14581:3548 155.08302:5535 157.09932:28789 159.11539:65587 161.13152:33973 163.14665:11524 167.05446:9954 169.10069:13622 171.11696:38406 173.13062:39059 175.14716:21096 183.11557:14535 185.1321:24111 187.1489:28935 189.16338:5479 197.13129:4614 199.14766:20735 201.16447:35475 203.1851:15953 211.15381:10454 213.16821:21479 215.18962:21824 225.05251:9597 225.17426:11370 227.05122:4095 227.19083:5848 229.20604:4712 239.18779:3753 269.23132:4267 271.21164:2392 281.93475:3196 285.28268:3377 295.24127:11058 299.06018:5501 301.06186:3148 313.25159:30456 339.28552:5180 341.30457:123507 359.02344:2547 361.02567:4657 367.32138:12226 387.28598:57451 542.86053:3691 653.55206:3215,3266,26799288,16102853,24349748,28093552,30139822,13118862,15811976,26242800,21154418,30720286,5311442,6664131,8383325,4894518,4928408
